run_name,model,best_test_acc,best_test_macro_f1,best_test_event_synops,final_test_acc,final_test_macro_f1,final_test_event_synops,csv_path,summary_path,best_model_path,final_model_path,status
dynsrm__id020__tr3__trefr10__vth1__lr0p0008__a6__ig1p2__ls0p8,dynsrm,0.9758,0.9756949869207414,80100425000.0,0.9745,0.9743993908125124,80017264000.0,./result/fintune/runs/dynsrm__id020__tr3__trefr10__vth1__lr0p0008__a6__ig1p2__ls0p8/MNIST_dynsrm_FF_v2_20260415_035757.csv,./result/fintune/runs/dynsrm__id020__tr3__trefr10__vth1__lr0p0008__a6__ig1p2__ls0p8/MNIST_dynsrm_FF_v2_20260415_035757_summary.json,./result/fintune/runs/dynsrm__id020__tr3__trefr10__vth1__lr0p0008__a6__ig1p2__ls0p8/MNIST_dynsrm_FF_v2_20260415_035757_best_model.pth,./result/fintune/runs/dynsrm__id020__tr3__trefr10__vth1__lr0p0008__a6__ig1p2__ls0p8/MNIST_dynsrm_FF_v2_20260415_035757_final_model.pth,DONE
dynsrm__id021__tr3__trefr8__vth0p5__lr0p001__a6__ig1__ls1p2,dynsrm,0.9771,0.9769347879135568,78416694000.0,0.9759,0.9757136811096,78400208500.0,./result/fintune/runs/dynsrm__id021__tr3__trefr8__vth0p5__lr0p001__a6__ig1__ls1p2/MNIST_dynsrm_FF_v2_20260415_035757.csv,./result/fintune/runs/dynsrm__id021__tr3__trefr8__vth0p5__lr0p001__a6__ig1__ls1p2/MNIST_dynsrm_FF_v2_20260415_035757_summary.json,./result/fintune/runs/dynsrm__id021__tr3__trefr8__vth0p5__lr0p001__a6__ig1__ls1p2/MNIST_dynsrm_FF_v2_20260415_035757_best_model.pth,./result/fintune/runs/dynsrm__id021__tr3__trefr8__vth0p5__lr0p001__a6__ig1__ls1p2/MNIST_dynsrm_FF_v2_20260415_035757_final_model.pth,DONE
dynsrm__id023__tr3__trefr12__vth0p7__lr0p0005__a6__ig1__ls1,dynsrm,0.9745,0.974352573882688,80216625000.0,0.9731,0.9729457674910572,80212456000.0,./result/fintune/runs/dynsrm__id023__tr3__trefr12__vth0p7__lr0p0005__a6__ig1__ls1/MNIST_dynsrm_FF_v2_20260415_042457.csv,./result/fintune/runs/dynsrm__id023__tr3__trefr12__vth0p7__lr0p0005__a6__ig1__ls1/MNIST_dynsrm_FF_v2_20260415_042457_summary.json,./result/fintune/runs/dynsrm__id023__tr3__trefr12__vth0p7__lr0p0005__a6__ig1__ls1/MNIST_dynsrm_FF_v2_20260415_042457_best_model.pth,./result/fintune/runs/dynsrm__id023__tr3__trefr12__vth0p7__lr0p0005__a6__ig1__ls1/MNIST_dynsrm_FF_v2_20260415_042457_final_model.pth,DONE
dynsrm__id022__tr4__trefr10__vth1__lr0p0005__a6__ig1p5__ls1p2,dynsrm,0.9757,0.9755215396442156,79383673500.0,0.9748,0.9746493214745662,79380827000.0,./result/fintune/runs/dynsrm__id022__tr4__trefr10__vth1__lr0p0005__a6__ig1p5__ls1p2/MNIST_dynsrm_FF_v2_20260415_042457.csv,./result/fintune/runs/dynsrm__id022__tr4__trefr10__vth1__lr0p0005__a6__ig1p5__ls1p2/MNIST_dynsrm_FF_v2_20260415_042457_summary.json,./result/fintune/runs/dynsrm__id022__tr4__trefr10__vth1__lr0p0005__a6__ig1p5__ls1p2/MNIST_dynsrm_FF_v2_20260415_042457_best_model.pth,./result/fintune/runs/dynsrm__id022__tr4__trefr10__vth1__lr0p0005__a6__ig1p5__ls1p2/MNIST_dynsrm_FF_v2_20260415_042457_final_model.pth,DONE
dynsrm__id024__tr4__trefr8__vth0p3__lr0p0008__a4__ig1p2__ls1,dynsrm,0.9711,0.9708615785626048,79950146500.0,0.9706,0.9703327732471128,79953069000.0,./result/fintune/runs/dynsrm__id024__tr4__trefr8__vth0p3__lr0p0008__a4__ig1p2__ls1/MNIST_dynsrm_FF_v2_20260415_045155.csv,./result/fintune/runs/dynsrm__id024__tr4__trefr8__vth0p3__lr0p0008__a4__ig1p2__ls1/MNIST_dynsrm_FF_v2_20260415_045155_summary.json,./result/fintune/runs/dynsrm__id024__tr4__trefr8__vth0p3__lr0p0008__a4__ig1p2__ls1/MNIST_dynsrm_FF_v2_20260415_045155_best_model.pth,./result/fintune/runs/dynsrm__id024__tr4__trefr8__vth0p3__lr0p0008__a4__ig1p2__ls1/MNIST_dynsrm_FF_v2_20260415_045155_final_model.pth,DONE
dynsrm__id025__tr1p5__trefr8__vth0p7__lr0p0005__a6__ig1p2__ls0p8,dynsrm,0.9733,0.97306103238928,80379014500.0,0.9727,0.9724558313272024,80372917000.0,./result/fintune/runs/dynsrm__id025__tr1p5__trefr8__vth0p7__lr0p0005__a6__ig1p2__ls0p8/MNIST_dynsrm_FF_v2_20260415_045155.csv,./result/fintune/runs/dynsrm__id025__tr1p5__trefr8__vth0p7__lr0p0005__a6__ig1p2__ls0p8/MNIST_dynsrm_FF_v2_20260415_045155_summary.json,./result/fintune/runs/dynsrm__id025__tr1p5__trefr8__vth0p7__lr0p0005__a6__ig1p2__ls0p8/MNIST_dynsrm_FF_v2_20260415_045155_best_model.pth,./result/fintune/runs/dynsrm__id025__tr1p5__trefr8__vth0p7__lr0p0005__a6__ig1p2__ls0p8/MNIST_dynsrm_FF_v2_20260415_045155_final_model.pth,DONE
dynsrm__id026__tr2__trefr10__vth1__lr0p0008__a8__ig1__ls1p2,dynsrm,0.9766,0.9764075791860934,78798725000.0,0.9766,0.9764213555079504,78772381500.0,./result/fintune/runs/dynsrm__id026__tr2__trefr10__vth1__lr0p0008__a8__ig1__ls1p2/MNIST_dynsrm_FF_v2_20260415_051859.csv,./result/fintune/runs/dynsrm__id026__tr2__trefr10__vth1__lr0p0008__a8__ig1__ls1p2/MNIST_dynsrm_FF_v2_20260415_051859_summary.json,./result/fintune/runs/dynsrm__id026__tr2__trefr10__vth1__lr0p0008__a8__ig1__ls1p2/MNIST_dynsrm_FF_v2_20260415_051859_best_model.pth,./result/fintune/runs/dynsrm__id026__tr2__trefr10__vth1__lr0p0008__a8__ig1__ls1p2/MNIST_dynsrm_FF_v2_20260415_051859_final_model.pth,DONE
dynsrm__id027__tr3__trefr10__vth0p5__lr0p0008__a8__ig1p5__ls1,dynsrm,0.9713,0.9709762940114846,77683670000.0,0.9692,0.968909223609126,77657676500.0,./result/fintune/runs/dynsrm__id027__tr3__trefr10__vth0p5__lr0p0008__a8__ig1p5__ls1/MNIST_dynsrm_FF_v2_20260415_051859.csv,./result/fintune/runs/dynsrm__id027__tr3__trefr10__vth0p5__lr0p0008__a8__ig1p5__ls1/MNIST_dynsrm_FF_v2_20260415_051859_summary.json,./result/fintune/runs/dynsrm__id027__tr3__trefr10__vth0p5__lr0p0008__a8__ig1p5__ls1/MNIST_dynsrm_FF_v2_20260415_051859_best_model.pth,./result/fintune/runs/dynsrm__id027__tr3__trefr10__vth0p5__lr0p0008__a8__ig1p5__ls1/MNIST_dynsrm_FF_v2_20260415_051859_final_model.pth,DONE
dynsrm__id029__tr3__trefr8__vth0p5__lr0p0005__a4__ig1__ls1p2,dynsrm,0.9782,0.9780344730873124,81526714000.0,0.9763,0.976069707587078,81484450500.0,./result/fintune/runs/dynsrm__id029__tr3__trefr8__vth0p5__lr0p0005__a4__ig1__ls1p2/MNIST_dynsrm_FF_v2_20260415_054610.csv,./result/fintune/runs/dynsrm__id029__tr3__trefr8__vth0p5__lr0p0005__a4__ig1__ls1p2/MNIST_dynsrm_FF_v2_20260415_054610_summary.json,./result/fintune/runs/dynsrm__id029__tr3__trefr8__vth0p5__lr0p0005__a4__ig1__ls1p2/MNIST_dynsrm_FF_v2_20260415_054610_best_model.pth,./result/fintune/runs/dynsrm__id029__tr3__trefr8__vth0p5__lr0p0005__a4__ig1__ls1p2/MNIST_dynsrm_FF_v2_20260415_054610_final_model.pth,DONE
dynsrm__id028__tr2__trefr8__vth0p3__lr0p001__a4__ig1__ls0p8,dynsrm,0.9767,0.976516534522764,80056952500.0,0.9764,0.9761992732582888,80058665000.0,./result/fintune/runs/dynsrm__id028__tr2__trefr8__vth0p3__lr0p001__a4__ig1__ls0p8/MNIST_dynsrm_FF_v2_20260415_054610.csv,./result/fintune/runs/dynsrm__id028__tr2__trefr8__vth0p3__lr0p001__a4__ig1__ls0p8/MNIST_dynsrm_FF_v2_20260415_054610_summary.json,./result/fintune/runs/dynsrm__id028__tr2__trefr8__vth0p3__lr0p001__a4__ig1__ls0p8/MNIST_dynsrm_FF_v2_20260415_054610_best_model.pth,./result/fintune/runs/dynsrm__id028__tr2__trefr8__vth0p3__lr0p001__a4__ig1__ls0p8/MNIST_dynsrm_FF_v2_20260415_054610_final_model.pth,DONE
dynsrm__id031__tr2__trefr8__vth1__lr0p0008__a6__ig1p2__ls1,dynsrm,0.9792,0.979144857193628,79371292000.0,0.9771,0.9769841299462508,79348438500.0,./result/fintune/runs/dynsrm__id031__tr2__trefr8__vth1__lr0p0008__a6__ig1p2__ls1/MNIST_dynsrm_FF_v2_20260415_061309.csv,./result/fintune/runs/dynsrm__id031__tr2__trefr8__vth1__lr0p0008__a6__ig1p2__ls1/MNIST_dynsrm_FF_v2_20260415_061309_summary.json,./result/fintune/runs/dynsrm__id031__tr2__trefr8__vth1__lr0p0008__a6__ig1p2__ls1/MNIST_dynsrm_FF_v2_20260415_061309_best_model.pth,./result/fintune/runs/dynsrm__id031__tr2__trefr8__vth1__lr0p0008__a6__ig1p2__ls1/MNIST_dynsrm_FF_v2_20260415_061309_final_model.pth,DONE
dynsrm__id030__tr4__trefr10__vth0p3__lr0p0005__a4__ig1__ls0p8,dynsrm,0.9727,0.9724412464922952,81373327500.0,0.9721,0.9717943337507516,81382640500.0,./result/fintune/runs/dynsrm__id030__tr4__trefr10__vth0p3__lr0p0005__a4__ig1__ls0p8/MNIST_dynsrm_FF_v2_20260415_061309.csv,./result/fintune/runs/dynsrm__id030__tr4__trefr10__vth0p3__lr0p0005__a4__ig1__ls0p8/MNIST_dynsrm_FF_v2_20260415_061309_summary.json,./result/fintune/runs/dynsrm__id030__tr4__trefr10__vth0p3__lr0p0005__a4__ig1__ls0p8/MNIST_dynsrm_FF_v2_20260415_061309_best_model.pth,./result/fintune/runs/dynsrm__id030__tr4__trefr10__vth0p3__lr0p0005__a4__ig1__ls0p8/MNIST_dynsrm_FF_v2_20260415_061309_final_model.pth,DONE
dynsrm__id032__tr4__trefr6__vth0p3__lr0p0005__a4__ig1p2__ls1,dynsrm,0.9603,0.9599570731739768,79207220500.0,0.959,0.9585976940690956,79143875000.0,./result/fintune/runs/dynsrm__id032__tr4__trefr6__vth0p3__lr0p0005__a4__ig1p2__ls1/MNIST_dynsrm_FF_v2_20260415_064008.csv,./result/fintune/runs/dynsrm__id032__tr4__trefr6__vth0p3__lr0p0005__a4__ig1p2__ls1/MNIST_dynsrm_FF_v2_20260415_064008_summary.json,./result/fintune/runs/dynsrm__id032__tr4__trefr6__vth0p3__lr0p0005__a4__ig1p2__ls1/MNIST_dynsrm_FF_v2_20260415_064008_best_model.pth,./result/fintune/runs/dynsrm__id032__tr4__trefr6__vth0p3__lr0p0005__a4__ig1p2__ls1/MNIST_dynsrm_FF_v2_20260415_064008_final_model.pth,DONE
dynsrm__id033__tr2__trefr12__vth0p7__lr0p001__a8__ig1__ls1,dynsrm,0.9788,0.9786503018191188,78581755000.0,0.9786,0.9784422989366548,78478741000.0,./result/fintune/runs/dynsrm__id033__tr2__trefr12__vth0p7__lr0p001__a8__ig1__ls1/MNIST_dynsrm_FF_v2_20260415_064008.csv,./result/fintune/runs/dynsrm__id033__tr2__trefr12__vth0p7__lr0p001__a8__ig1__ls1/MNIST_dynsrm_FF_v2_20260415_064008_summary.json,./result/fintune/runs/dynsrm__id033__tr2__trefr12__vth0p7__lr0p001__a8__ig1__ls1/MNIST_dynsrm_FF_v2_20260415_064008_best_model.pth,./result/fintune/runs/dynsrm__id033__tr2__trefr12__vth0p7__lr0p001__a8__ig1__ls1/MNIST_dynsrm_FF_v2_20260415_064008_final_model.pth,DONE
dynsrm__id034__tr1p5__trefr10__vth1__lr0p001__a8__ig0p8__ls0p8,dynsrm,0.9676,0.9672549003483464,79877540000.0,0.9659,0.965531100381191,79876610500.0,./result/fintune/runs/dynsrm__id034__tr1p5__trefr10__vth1__lr0p001__a8__ig0p8__ls0p8/MNIST_dynsrm_FF_v2_20260415_070711.csv,./result/fintune/runs/dynsrm__id034__tr1p5__trefr10__vth1__lr0p001__a8__ig0p8__ls0p8/MNIST_dynsrm_FF_v2_20260415_070711_summary.json,./result/fintune/runs/dynsrm__id034__tr1p5__trefr10__vth1__lr0p001__a8__ig0p8__ls0p8/MNIST_dynsrm_FF_v2_20260415_070711_best_model.pth,./result/fintune/runs/dynsrm__id034__tr1p5__trefr10__vth1__lr0p001__a8__ig0p8__ls0p8/MNIST_dynsrm_FF_v2_20260415_070711_final_model.pth,DONE
dynsrm__id035__tr2__trefr10__vth0p7__lr0p0005__a6__ig1p5__ls1,dynsrm,0.9755,0.9753284713006072,79594278000.0,0.9751,0.9749033135712724,79592809500.0,./result/fintune/runs/dynsrm__id035__tr2__trefr10__vth0p7__lr0p0005__a6__ig1p5__ls1/MNIST_dynsrm_FF_v2_20260415_070711.csv,./result/fintune/runs/dynsrm__id035__tr2__trefr10__vth0p7__lr0p0005__a6__ig1p5__ls1/MNIST_dynsrm_FF_v2_20260415_070711_summary.json,./result/fintune/runs/dynsrm__id035__tr2__trefr10__vth0p7__lr0p0005__a6__ig1p5__ls1/MNIST_dynsrm_FF_v2_20260415_070711_best_model.pth,./result/fintune/runs/dynsrm__id035__tr2__trefr10__vth0p7__lr0p0005__a6__ig1p5__ls1/MNIST_dynsrm_FF_v2_20260415_070711_final_model.pth,DONE
dynsrm__id037__tr2p5__trefr8__vth0p5__lr0p001__a8__ig1p2__ls1,dynsrm,0.9734,0.9731211526193244,77488437500.0,0.9724,0.9721304432622156,77487076000.0,./result/fintune/runs/dynsrm__id037__tr2p5__trefr8__vth0p5__lr0p001__a8__ig1p2__ls1/MNIST_dynsrm_FF_v2_20260415_073409.csv,./result/fintune/runs/dynsrm__id037__tr2p5__trefr8__vth0p5__lr0p001__a8__ig1p2__ls1/MNIST_dynsrm_FF_v2_20260415_073409_summary.json,./result/fintune/runs/dynsrm__id037__tr2p5__trefr8__vth0p5__lr0p001__a8__ig1p2__ls1/MNIST_dynsrm_FF_v2_20260415_073409_best_model.pth,./result/fintune/runs/dynsrm__id037__tr2p5__trefr8__vth0p5__lr0p001__a8__ig1p2__ls1/MNIST_dynsrm_FF_v2_20260415_073409_final_model.pth,DONE
dynsrm__id036__tr2p5__trefr8__vth0p7__lr0p0008__a8__ig1p2__ls0p8,dynsrm,0.9756,0.9754601047001046,78005907500.0,0.9738,0.9736445086899576,78000038500.0,./result/fintune/runs/dynsrm__id036__tr2p5__trefr8__vth0p7__lr0p0008__a8__ig1p2__ls0p8/MNIST_dynsrm_FF_v2_20260415_073408.csv,./result/fintune/runs/dynsrm__id036__tr2p5__trefr8__vth0p7__lr0p0008__a8__ig1p2__ls0p8/MNIST_dynsrm_FF_v2_20260415_073408_summary.json,./result/fintune/runs/dynsrm__id036__tr2p5__trefr8__vth0p7__lr0p0008__a8__ig1p2__ls0p8/MNIST_dynsrm_FF_v2_20260415_073408_best_model.pth,./result/fintune/runs/dynsrm__id036__tr2p5__trefr8__vth0p7__lr0p0008__a8__ig1p2__ls0p8/MNIST_dynsrm_FF_v2_20260415_073408_final_model.pth,DONE
dynsrm__id038__tr3__trefr8__vth0p5__lr0p0005__a6__ig1__ls1p2,dynsrm,0.9749,0.9746981533037348,79207799500.0,0.9729,0.9726156332029384,79162875500.0,./result/fintune/runs/dynsrm__id038__tr3__trefr8__vth0p5__lr0p0005__a6__ig1__ls1p2/MNIST_dynsrm_FF_v2_20260415_080113.csv,./result/fintune/runs/dynsrm__id038__tr3__trefr8__vth0p5__lr0p0005__a6__ig1__ls1p2/MNIST_dynsrm_FF_v2_20260415_080113_summary.json,./result/fintune/runs/dynsrm__id038__tr3__trefr8__vth0p5__lr0p0005__a6__ig1__ls1p2/MNIST_dynsrm_FF_v2_20260415_080113_best_model.pth,./result/fintune/runs/dynsrm__id038__tr3__trefr8__vth0p5__lr0p0005__a6__ig1__ls1p2/MNIST_dynsrm_FF_v2_20260415_080113_final_model.pth,DONE
dynsrm__id039__tr4__trefr10__vth0p3__lr0p0008__a8__ig1__ls1,dynsrm,0.9676,0.9673268732180496,77696223000.0,0.9676,0.9673268732180496,77696223000.0,./result/fintune/runs/dynsrm__id039__tr4__trefr10__vth0p3__lr0p0008__a8__ig1__ls1/MNIST_dynsrm_FF_v2_20260415_080113.csv,./result/fintune/runs/dynsrm__id039__tr4__trefr10__vth0p3__lr0p0008__a8__ig1__ls1/MNIST_dynsrm_FF_v2_20260415_080113_summary.json,./result/fintune/runs/dynsrm__id039__tr4__trefr10__vth0p3__lr0p0008__a8__ig1__ls1/MNIST_dynsrm_FF_v2_20260415_080113_best_model.pth,./result/fintune/runs/dynsrm__id039__tr4__trefr10__vth0p3__lr0p0008__a8__ig1__ls1/MNIST_dynsrm_FF_v2_20260415_080113_final_model.pth,DONE
dynsrm__id041__tr2__trefr12__vth1__lr0p0005__a8__ig0p8__ls1p2,dynsrm,0.9676,0.9673063695391692,81230190000.0,0.9664,0.9660764315461275,81225727500.0,./result/fintune/runs/dynsrm__id041__tr2__trefr12__vth1__lr0p0005__a8__ig0p8__ls1p2/MNIST_dynsrm_FF_v2_20260415_082819.csv,./result/fintune/runs/dynsrm__id041__tr2__trefr12__vth1__lr0p0005__a8__ig0p8__ls1p2/MNIST_dynsrm_FF_v2_20260415_082819_summary.json,./result/fintune/runs/dynsrm__id041__tr2__trefr12__vth1__lr0p0005__a8__ig0p8__ls1p2/MNIST_dynsrm_FF_v2_20260415_082819_best_model.pth,./result/fintune/runs/dynsrm__id041__tr2__trefr12__vth1__lr0p0005__a8__ig0p8__ls1p2/MNIST_dynsrm_FF_v2_20260415_082819_final_model.pth,DONE
dynsrm__id040__tr2__trefr6__vth0p3__lr0p0005__a8__ig0p8__ls1p2,dynsrm,0.9702,0.9699435468872104,77846142000.0,0.969,0.9686237587354698,77845111500.0,./result/fintune/runs/dynsrm__id040__tr2__trefr6__vth0p3__lr0p0005__a8__ig0p8__ls1p2/MNIST_dynsrm_FF_v2_20260415_082819.csv,./result/fintune/runs/dynsrm__id040__tr2__trefr6__vth0p3__lr0p0005__a8__ig0p8__ls1p2/MNIST_dynsrm_FF_v2_20260415_082819_summary.json,./result/fintune/runs/dynsrm__id040__tr2__trefr6__vth0p3__lr0p0005__a8__ig0p8__ls1p2/MNIST_dynsrm_FF_v2_20260415_082819_best_model.pth,./result/fintune/runs/dynsrm__id040__tr2__trefr6__vth0p3__lr0p0005__a8__ig0p8__ls1p2/MNIST_dynsrm_FF_v2_20260415_082819_final_model.pth,DONE
dynsrm__id043__tr1p5__trefr16__vth0p3__lr0p0008__a4__ig1p5__ls0p8,dynsrm,0.9699,0.9696220241369692,81978866500.0,0.9677,0.9673031076122884,81979316500.0,./result/fintune/runs/dynsrm__id043__tr1p5__trefr16__vth0p3__lr0p0008__a4__ig1p5__ls0p8/MNIST_dynsrm_FF_v2_20260415_085517.csv,./result/fintune/runs/dynsrm__id043__tr1p5__trefr16__vth0p3__lr0p0008__a4__ig1p5__ls0p8/MNIST_dynsrm_FF_v2_20260415_085517_summary.json,./result/fintune/runs/dynsrm__id043__tr1p5__trefr16__vth0p3__lr0p0008__a4__ig1p5__ls0p8/MNIST_dynsrm_FF_v2_20260415_085517_best_model.pth,./result/fintune/runs/dynsrm__id043__tr1p5__trefr16__vth0p3__lr0p0008__a4__ig1p5__ls0p8/MNIST_dynsrm_FF_v2_20260415_085517_final_model.pth,DONE
dynsrm__id042__tr1p5__trefr8__vth0p7__lr0p0005__a8__ig0p8__ls1,dynsrm,0.9728,0.9726195250727028,79614741500.0,0.9716,0.9714218918339484,79613345000.0,./result/fintune/runs/dynsrm__id042__tr1p5__trefr8__vth0p7__lr0p0005__a8__ig0p8__ls1/MNIST_dynsrm_FF_v2_20260415_085517.csv,./result/fintune/runs/dynsrm__id042__tr1p5__trefr8__vth0p7__lr0p0005__a8__ig0p8__ls1/MNIST_dynsrm_FF_v2_20260415_085517_summary.json,./result/fintune/runs/dynsrm__id042__tr1p5__trefr8__vth0p7__lr0p0005__a8__ig0p8__ls1/MNIST_dynsrm_FF_v2_20260415_085517_best_model.pth,./result/fintune/runs/dynsrm__id042__tr1p5__trefr8__vth0p7__lr0p0005__a8__ig0p8__ls1/MNIST_dynsrm_FF_v2_20260415_085517_final_model.pth,DONE
dynsrm__id044__tr4__trefr10__vth1__lr0p0008__a4__ig1__ls0p8,dynsrm,0.9768,0.976670985855972,83562560000.0,0.9759,0.9757924921510888,83559784500.0,./result/fintune/runs/dynsrm__id044__tr4__trefr10__vth1__lr0p0008__a4__ig1__ls0p8/MNIST_dynsrm_FF_v2_20260415_092234.csv,./result/fintune/runs/dynsrm__id044__tr4__trefr10__vth1__lr0p0008__a4__ig1__ls0p8/MNIST_dynsrm_FF_v2_20260415_092234_summary.json,./result/fintune/runs/dynsrm__id044__tr4__trefr10__vth1__lr0p0008__a4__ig1__ls0p8/MNIST_dynsrm_FF_v2_20260415_092234_best_model.pth,./result/fintune/runs/dynsrm__id044__tr4__trefr10__vth1__lr0p0008__a4__ig1__ls0p8/MNIST_dynsrm_FF_v2_20260415_092234_final_model.pth,DONE
dynsrm__id045__tr3__trefr16__vth1__lr0p001__a4__ig1p5__ls1p2,dynsrm,0.9769,0.976762434171892,81689243000.0,0.9758,0.9756501593205325,81686556500.0,./result/fintune/runs/dynsrm__id045__tr3__trefr16__vth1__lr0p001__a4__ig1p5__ls1p2/MNIST_dynsrm_FF_v2_20260415_092234.csv,./result/fintune/runs/dynsrm__id045__tr3__trefr16__vth1__lr0p001__a4__ig1p5__ls1p2/MNIST_dynsrm_FF_v2_20260415_092234_summary.json,./result/fintune/runs/dynsrm__id045__tr3__trefr16__vth1__lr0p001__a4__ig1p5__ls1p2/MNIST_dynsrm_FF_v2_20260415_092234_best_model.pth,./result/fintune/runs/dynsrm__id045__tr3__trefr16__vth1__lr0p001__a4__ig1p5__ls1p2/MNIST_dynsrm_FF_v2_20260415_092234_final_model.pth,DONE
dynsrm__id046__tr2p5__trefr16__vth0p3__lr0p0008__a6__ig1p5__ls1,dynsrm,0.9701,0.9697824586418182,79253593500.0,0.9697,0.9693438537544316,79162467500.0,./result/fintune/runs/dynsrm__id046__tr2p5__trefr16__vth0p3__lr0p0008__a6__ig1p5__ls1/MNIST_dynsrm_FF_v2_20260415_094938.csv,./result/fintune/runs/dynsrm__id046__tr2p5__trefr16__vth0p3__lr0p0008__a6__ig1p5__ls1/MNIST_dynsrm_FF_v2_20260415_094938_summary.json,./result/fintune/runs/dynsrm__id046__tr2p5__trefr16__vth0p3__lr0p0008__a6__ig1p5__ls1/MNIST_dynsrm_FF_v2_20260415_094938_best_model.pth,./result/fintune/runs/dynsrm__id046__tr2p5__trefr16__vth0p3__lr0p0008__a6__ig1p5__ls1/MNIST_dynsrm_FF_v2_20260415_094938_final_model.pth,DONE
dynsrm__id047__tr1p5__trefr16__vth0p7__lr0p0005__a8__ig1p2__ls1,dynsrm,0.9727,0.972528651456562,79234574500.0,0.9722,0.9720098772940358,79234134000.0,./result/fintune/runs/dynsrm__id047__tr1p5__trefr16__vth0p7__lr0p0005__a8__ig1p2__ls1/MNIST_dynsrm_FF_v2_20260415_094938.csv,./result/fintune/runs/dynsrm__id047__tr1p5__trefr16__vth0p7__lr0p0005__a8__ig1p2__ls1/MNIST_dynsrm_FF_v2_20260415_094938_summary.json,./result/fintune/runs/dynsrm__id047__tr1p5__trefr16__vth0p7__lr0p0005__a8__ig1p2__ls1/MNIST_dynsrm_FF_v2_20260415_094938_best_model.pth,./result/fintune/runs/dynsrm__id047__tr1p5__trefr16__vth0p7__lr0p0005__a8__ig1p2__ls1/MNIST_dynsrm_FF_v2_20260415_094938_final_model.pth,DONE
