run_id,epoch,model,hidden_dim,num_layers,T,tau,v_threshold,v_reset,tau_response,tau_refractory,input_gain,lr,weight_decay,loss_name,target_rate,rate_lambda,confidence_lambda,eval_subset,train_acc,train_macro_precision,train_macro_recall,train_macro_f1,test_acc,test_macro_precision,test_macro_recall,test_macro_f1,best_test_acc,best_test_macro_f1,train_time_sec,test_time_sec,epoch_time_sec,train_speed,test_speed,train_latency_ms_per_sample,test_latency_ms_per_sample,train_cpu_memory_mb,test_cpu_memory_mb,train_gpu_memory_allocated_mb,train_gpu_memory_reserved_mb,test_gpu_memory_allocated_mb,test_gpu_memory_reserved_mb,test_confusion_path,best_test_confusion_path,final_test_confusion_path,best_model_path,final_model_path,layer_0_loss,layer_0_cls_loss,layer_0_mean_rate,layer_0_goodness,layer_1_loss,layer_1_cls_loss,layer_1_mean_rate,layer_1_goodness,layer_2_loss,layer_2_cls_loss,layer_2_mean_rate,layer_2_goodness,train_total_spikes,train_global_spike_rate,train_dense_synops,train_event_synops,train_energy_proxy_synops,train_event_to_dense_ratio,train_layer_0_spike_count,train_layer_0_spike_rate,train_layer_0_active_input_rate,train_layer_0_dense_synops,train_layer_0_event_synops,train_layer_0_event_to_dense_ratio,train_layer_1_spike_count,train_layer_1_spike_rate,train_layer_1_active_input_rate,train_layer_1_dense_synops,train_layer_1_event_synops,train_layer_1_event_to_dense_ratio,train_layer_2_spike_count,train_layer_2_spike_rate,train_layer_2_active_input_rate,train_layer_2_dense_synops,train_layer_2_event_synops,train_layer_2_event_to_dense_ratio,test_total_spikes,test_global_spike_rate,test_dense_synops,test_event_synops,test_energy_proxy_synops,test_event_to_dense_ratio,test_layer_0_spike_count,test_layer_0_spike_rate,test_layer_0_active_input_rate,test_layer_0_dense_synops,test_layer_0_event_synops,test_layer_0_event_to_dense_ratio,test_layer_1_spike_count,test_layer_1_spike_rate,test_layer_1_active_input_rate,test_layer_1_dense_synops,test_layer_1_event_synops,test_layer_1_event_to_dense_ratio,test_layer_2_spike_count,test_layer_2_spike_rate,test_layer_2_active_input_rate,test_layer_2_dense_synops,test_layer_2_event_synops,test_layer_2_event_to_dense_ratio
20260423_234508,41,lif,500,2,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.99065,0.9906900655567382,0.9905991815793167,0.990633684223981,0.9669,0.9666762486144623,0.96657485590983,0.9665677141570816,0.9683,0.9680571745065387,3.4524481296539307,0.7614493370056152,7.711977005004883,16609.66301201116,13132.850097847358,0.06020591743955655,0.07614493370056152,1442.546875,1442.59375,652.63232421875,870.0,673.24609375,870.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_model.pth,0.011115643262330974,0.01111176935955882,0.16388006401913507,12.21019186292376,0.005238846143973725,0.005152196806323316,0.21581148675509862,19.888125692095077,0.04683692194521427,0.04683692194521427,0.08876778983644076,7.119140625,114657149.0,0.18920321617161717,388200000000.0,70246225930.0,70246225930.0,0.1809536989438434,49253509.0,0.16417836333333333,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,64869143.0,0.21623047666666667,0.16417836333333333,150000000000.0,24626754500.0,0.16417836333333333,534497.0,0.08908283333333333,0.21623047666666667,3000000000.0,648691430.0,0.21623047666666667,19597799.0,0.19403761386138613,64700000000.0,11874691890.0,11874691890.0,0.18353465054095827,8415349.0,0.16830698,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,11092239.0,0.22184478,0.16830698,25000000000.0,4207674500.0,0.16830698,90211.0,0.090211,0.22184478,500000000.0,110922390.0,0.22184478
20260423_234508,42,lif,500,2,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.99085,0.9909451268052788,0.9907740108222644,0.9908535248810395,0.9677,0.9675960183699791,0.9673855963378811,0.9674487807408951,0.9683,0.9680571745065387,3.4768338203430176,0.735074520111084,7.740631103515625,16493.166761229488,13604.062889418077,0.06063117013712015,0.07350745201110839,1442.60546875,1442.33984375,652.63232421875,870.0,673.24609375,870.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_model.pth,0.01045040866093976,0.010446251103920596,0.1643894836306572,12.322289330618721,0.00506058957294694,0.004970837284677795,0.2169756761619023,20.273965699332102,0.04543962515890598,0.04543962515890598,0.08872436732053757,7.178885323660714,115091538.0,0.18992002970297028,388200000000.0,70308544320.0,70308544320.0,0.18111423060278206,49371796.0,0.16457265333333335,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,65186632.0,0.21728877333333332,0.16457265333333335,150000000000.0,24685898000.0,0.16457265333333335,533110.0,0.08885166666666666,0.21728877333333332,3000000000.0,651866320.0,0.21728877333333332,19672148.0,0.19477374257425742,64700000000.0,11885009660.0,11885009660.0,0.18369412148377126,8434884.0,0.16869768,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,11147266.0,0.22294532,0.16869768,25000000000.0,4217442000.0,0.16869768,89998.0,0.089998,0.22294532,500000000.0,111472660.0,0.22294532
20260423_234508,43,lif,500,2,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9905,0.9905980048331957,0.9904644070808392,0.9905120443327922,0.9669,0.9668534973002236,0.9666641750681328,0.9666745902841043,0.9683,0.9680571745065387,3.4586920738220215,0.7440340518951416,7.7104811668396,16579.677744087843,13440.245072828095,0.06031480318467532,0.07440340518951416,1450.3359375,1442.3515625,652.63232421875,870.0,673.24609375,870.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_model.pth,0.009610069982175316,0.009605766074465854,0.16463350930384227,12.420532158442906,0.004344154781262789,0.004253022954799235,0.21749249952180044,20.57266344342913,0.04444677063396999,0.04444677063396999,0.08876029189143862,7.204694475446429,115500838.0,0.19059544224422442,388200000000.0,70360255810.0,70360255810.0,0.1812474389747553,49468959.0,0.16489653,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,65499631.0,0.21833210333333333,0.16489653,150000000000.0,24734479500.0,0.16489653,532248.0,0.088708,0.21833210333333333,3000000000.0,654996310.0,0.21833210333333333,19738502.0,0.19543071287128713,64700000000.0,11893924210.0,11893924210.0,0.18383190432766616,8451720.0,0.1690344,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,11196921.0,0.22393842,0.1690344,25000000000.0,4225860000.0,0.1690344,89861.0,0.089861,0.22393842,500000000.0,111969210.0,0.22393842
20260423_234508,44,lif,500,2,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9910333333333333,0.991195303119337,0.9909166194069758,0.9910393137489557,0.9688,0.9688013770993724,0.9684908810354088,0.968555795941462,0.9688,0.968555795941462,3.4295191764831543,0.7368004322052002,7.694728136062622,16720.711286065518,13572.196164530727,0.05980606822829161,0.07368004322052002,1442.35546875,1442.734375,652.63232421875,870.0,673.24609375,870.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_model.pth,0.009268144777576839,0.009263558579342706,0.1651037878223828,12.523564747401647,0.00399209075008652,0.0038978125001969083,0.21864795684814453,20.93600286756243,0.04304228510175433,0.04304228510175433,0.08916137952889715,7.233572823660714,115842989.0,0.1911600478547855,388200000000.0,70436013940.0,70436013940.0,0.18144259129314785,49616650.0,0.16538883333333335,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,65690894.0,0.21896964666666666,0.16538883333333335,150000000000.0,24808325000.0,0.16538883333333335,535445.0,0.08924083333333334,0.21896964666666666,3000000000.0,656908940.0,0.21896964666666666,19796583.0,0.19600577227722774,64700000000.0,11906580250.0,11906580250.0,0.18402751545595053,8476374.0,0.16952748,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,11229825.0,0.2245965,0.16952748,25000000000.0,4238187000.0,0.16952748,90384.0,0.090384,0.2245965,500000000.0,112298250.0,0.2245965
20260423_234508,45,lif,500,2,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9919666666666667,0.9920565439099741,0.9919380180975343,0.9919864037969379,0.968,0.9678819830936941,0.967704625518157,0.9677055288366698,0.9688,0.968555795941462,3.454463481903076,0.765061616897583,7.755152940750122,16599.972846842484,13070.84263428507,0.06024106239367809,0.0765061616897583,1442.734375,1442.50390625,652.63232421875,870.0,673.24609375,870.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_model.pth,0.008697364113426634,0.008692545350641012,0.1654964749302183,12.656804834093366,0.0035912281101835625,0.003494724947293954,0.21945468762091228,21.244295392717635,0.04152382245021207,0.04152382245021207,0.08933995185153824,7.269513811383929,116268363.0,0.19186198514851485,388200000000.0,70498225890.0,70498225890.0,0.18160284876352395,49734932.0,0.16578310666666668,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,65997989.0,0.21999329666666667,0.16578310666666668,150000000000.0,24867466000.0,0.16578310666666668,535442.0,0.08924033333333334,0.21999329666666667,3000000000.0,659979890.0,0.21999329666666667,19864614.0,0.19667934653465347,64700000000.0,11916655850.0,11916655850.0,0.18418324343122103,8495547.0,0.16991094,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,11278735.0,0.2255747,0.16991094,25000000000.0,4247773500.0,0.16991094,90332.0,0.090332,0.2255747,500000000.0,112787350.0,0.2255747
20260423_234508,46,lif,500,2,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9926666666666667,0.9927200103430867,0.9926173134793975,0.9926596340146032,0.9683,0.9681757783848626,0.9679295695219254,0.9679734758399915,0.9688,0.968555795941462,3.471217632293701,0.7522251605987549,7.683775901794434,16519.851554829882,13293.891940599564,0.06053323158994317,0.07522251605987548,1442.75390625,1442.5078125,652.63232421875,870.0,673.24609375,870.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_model.pth,0.008187916695273348,0.008182772634817021,0.16601351755005972,12.760911737169538,0.0032634988061285447,0.003165187280891197,0.22010350759540284,21.517980303083146,0.03976031179938998,0.03976031179938998,0.08918631768652371,7.302420479910714,116358892.0,0.19201137293729373,388200000000.0,70543475180.0,70543475180.0,0.1817194105615662,49825436.0,0.16608478666666668,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,65997718.0,0.21999239333333334,0.16608478666666668,150000000000.0,24912718000.0,0.16608478666666668,535738.0,0.08928966666666667,0.21999239333333334,3000000000.0,659977180.0,0.21999239333333334,19883534.0,0.19686667326732674,64700000000.0,11924285610.0,11924285610.0,0.1843011686244204,8510740.0,0.1702148,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,11282061.0,0.22564122,0.1702148,25000000000.0,4255370000.0,0.1702148,90733.0,0.090733,0.22564122,500000000.0,112820610.0,0.22564122
20260423_234508,47,lif,500,2,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9927166666666667,0.992730856596469,0.9926981431476124,0.9927056712855468,0.9688,0.968584670396838,0.9685702166774514,0.9685053351132582,0.9688,0.968555795941462,3.4199230670928955,0.7561066150665283,7.655999183654785,16767.628649829614,13225.648077579799,0.05963872536085546,0.07561066150665283,1442.5234375,1442.55078125,652.63232421875,870.0,673.24609375,870.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_model.pth,0.007803428119846753,0.007797939270468695,0.16651371547154017,12.847586563655309,0.003226750995963812,0.0031260643154382706,0.22093547029154642,21.70603152683803,0.03951707322682653,0.03951707322682653,0.08951416239142418,7.331560407366071,116938662.0,0.1929680891089109,388200000000.0,70635411570.0,70635411570.0,0.18195623794435858,50001234.0,0.16667078,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,66401457.0,0.22133819,0.16667078,150000000000.0,25000617000.0,0.16667078,535971.0,0.0893285,0.22133819,3000000000.0,664014570.0,0.22133819,19979111.0,0.1978129801980198,64700000000.0,11939770300.0,11939770300.0,0.18454049922720248,8540389.0,0.17080778,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,11348080.0,0.2269616,0.17080778,25000000000.0,4270194500.0,0.17080778,90642.0,0.090642,0.2269616,500000000.0,113480800.0,0.2269616
20260423_234508,48,lif,500,2,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9929,0.9929499062377942,0.9928659151061101,0.9928992188227067,0.9692,0.9690102748739827,0.9689848588462834,0.9689282434725138,0.9692,0.9689282434725138,3.4522705078125,0.7642536163330078,7.723958730697632,16610.517591315725,13084.661670272955,0.06020281996045794,0.07642536163330078,1454.53125,1442.546875,652.63232421875,870.0,673.24609375,870.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_model.pth,0.007333482682172742,0.007327637003202524,0.16707429822002137,13.018838609967913,0.0029098244101208237,0.0028059060485767467,0.22207397648266383,22.171434947422572,0.03790135814675263,0.03790135814675263,0.08934030043227333,7.372523716517857,117548858.0,0.19397501320132013,388200000000.0,70740105740.0,70740105740.0,0.18222592926326636,50202470.0,0.16734156666666666,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,66809074.0,0.22269691333333333,0.16734156666666666,150000000000.0,25101235000.0,0.16734156666666666,537314.0,0.08955233333333333,0.22269691333333333,3000000000.0,668090740.0,0.22269691333333333,20079837.0,0.19881026732673268,64700000000.0,11957743420.0,11957743420.0,0.1848182908809892,8575017.0,0.17150034,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,11413992.0,0.22827984,0.17150034,25000000000.0,4287508500.0,0.17150034,90828.0,0.090828,0.22827984,500000000.0,114139920.0,0.22827984
20260423_234508,49,lif,500,2,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9937166666666667,0.9937581832679927,0.9937085766706131,0.9937285303318875,0.9695,0.9693115087303438,0.969245055736879,0.9692130185976374,0.9695,0.9692130185976374,3.4473440647125244,0.7523519992828369,7.7000486850738525,16634.254928883038,13291.650729355782,0.06011690961063972,0.07523519992828369,1442.53515625,1442.5390625,652.63232421875,870.0,673.24609375,870.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_model.pth,0.0066022976700748715,0.0065961685696882865,0.16746957919427327,13.137386526380267,0.002605588183671768,0.0024997964168765713,0.2227125891617366,22.520952497209823,0.03620029666594097,0.03620029666594097,0.08978986686893872,7.412336077008929,117622611.0,0.19409671782178217,388200000000.0,70774564320.0,70774564320.0,0.1823146942812983,50271321.0,0.16757107,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,66812382.0,0.22270794,0.16757107,150000000000.0,25135660500.0,0.16757107,538908.0,0.089818,0.22270794,3000000000.0,668123820.0,0.22270794,20088778.0,0.1988987920792079,64700000000.0,11962535790.0,11962535790.0,0.18489236151468316,8584625.0,0.1716925,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,11412829.0,0.22825658,0.1716925,25000000000.0,4292312500.0,0.1716925,91324.0,0.091324,0.22825658,500000000.0,114128290.0,0.22825658
20260423_234508,50,lif,500,2,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0008,0.0,ce,0.15,0.02,0.0,0,0.9932833333333333,0.9933342092763023,0.9932608582554419,0.9932916390084978,0.9696,0.9693712757864159,0.969400809890046,0.9693372451280482,0.9696,0.9693372451280482,3.4017281532287598,0.7583937644958496,7.693854093551636,16857.31411123249,13185.76242072297,0.05932143124352608,0.07583937644958497,1442.55078125,1442.578125,652.63232421875,870.0,673.24609375,870.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_model.pth,0.006317276873492769,0.006310965865850449,0.16772929898330144,13.224510329110283,0.002394133962557784,0.002287168271972665,0.22311951645783015,22.668363434927805,0.03588018060794899,0.03588018060794899,0.08967407526714462,7.436383928571429,117970751.0,0.19467120627062706,388200000000.0,70828739040.0,70828739040.0,0.18245424791344667,50374746.0,0.16791582,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,67058604.0,0.22352868,0.16791582,150000000000.0,25187373000.0,0.16791582,537401.0,0.08956683333333333,0.22352868,3000000000.0,670586040.0,0.22352868,20150577.0,0.19951066336633663,64700000000.0,11971840880.0,11971840880.0,0.18503618052550233,8602343.0,0.17204686,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,11457438.0,0.22914876,0.17204686,25000000000.0,4301171500.0,0.17204686,90796.0,0.090796,0.22914876,500000000.0,114574380.0,0.22914876
20260423_234508,51,lif,500,2,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0003,0.0,ce,0.15,0.02,0.0,0,0.9939,0.9939697179304117,0.9938780738600475,0.993918667644795,0.9699,0.9697501687720521,0.9696534028408099,0.9696409453966867,0.9699,0.9696409453966867,3.4561829566955566,0.7656664848327637,7.7633140087127686,16591.714246177053,13060.516815208639,0.06027104765442865,0.07656664848327636,1442.5859375,1442.58984375,652.63232421875,870.0,673.24609375,870.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_model.pth,0.0058648558998746535,0.005858421458729676,0.16791374555655889,13.333708558763776,0.002117644563051207,0.002009477050575827,0.22353380705629075,22.96171978541783,0.035399487508194785,0.035399487508194785,0.0896864581320967,7.463047572544643,118033859.0,0.19477534488448844,388200000000.0,70842462020.0,70842462020.0,0.18248959819680577,50401491.0,0.16800497,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,67093652.0,0.22364550666666666,0.16800497,150000000000.0,25200745500.0,0.16800497,538716.0,0.089786,0.22364550666666666,3000000000.0,670936520.0,0.22364550666666666,20163257.0,0.1996362079207921,64700000000.0,11974394040.0,11974394040.0,0.18507564204018548,8607302.0,0.17214604,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,11464804.0,0.22929608,0.17214604,25000000000.0,4303651000.0,0.17214604,91151.0,0.091151,0.22929608,500000000.0,114648040.0,0.22929608
20260423_234508,52,lif,500,2,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0003,0.0,ce,0.15,0.02,0.0,0,0.99395,0.9940227551935928,0.9939144825578726,0.9939641206497797,0.9707,0.9705854655712249,0.9703952075198504,0.9704443009599327,0.9707,0.9704443009599327,3.4456801414489746,0.7625927925109863,7.734350919723511,16642.287631458952,13113.158291298609,0.06008789309167436,0.07625927925109863,1442.58984375,1442.2109375,652.63232421875,870.0,673.24609375,870.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_model.pth,0.005740559360544596,0.005733919063849109,0.16819634288549423,13.346667425973076,0.0020416646397539546,0.0019321547588333488,0.22398778476885386,22.970164707728795,0.03491097928157875,0.03491097928157875,0.08983102281178747,7.465907505580357,118223490.0,0.19508826732673268,388200000000.0,70881263110.0,70881263110.0,0.18258954948480166,50476818.0,0.16825606,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,67207411.0,0.22402470333333332,0.16825606,150000000000.0,25238409000.0,0.16825606,539261.0,0.08987683333333334,0.22402470333333332,3000000000.0,672074110.0,0.22402470333333332,20195423.0,0.19995468316831683,64700000000.0,11980932190.0,11980932190.0,0.18517669536321485,8619991.0,0.17239982,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,11484169.0,0.22968338,0.17239982,25000000000.0,4309995500.0,0.17239982,91263.0,0.091263,0.22968338,500000000.0,114841690.0,0.22968338
20260423_234508,53,lif,500,2,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0003,0.0,ce,0.15,0.02,0.0,0,0.9943,0.9943421666972835,0.9942728933120601,0.9943044277459139,0.9697,0.9694620116004034,0.9694437499410877,0.9694051221144175,0.9707,0.9704443009599327,3.449599504470825,0.749119758605957,7.71886944770813,16623.379011296754,13349.0004570285,0.06015624135865697,0.0749119758605957,1442.22265625,1442.54296875,652.63232421875,870.0,673.24609375,870.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_model.pth,0.005595177245725479,0.005588365685460823,0.16844172775745392,13.433016436440605,0.0018404675148693578,0.0017300092981063894,0.22430986911058426,23.139094761439733,0.03466669004410505,0.03466669004410505,0.08992048193301473,7.473249162946429,118381384.0,0.19534881848184818,388200000000.0,70905829490.0,70905829490.0,0.1826528322771767,50523733.0,0.16841244333333333,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,67318299.0,0.22439433,0.16841244333333333,150000000000.0,25261866500.0,0.16841244333333333,539352.0,0.089892,0.22439433,3000000000.0,673182990.0,0.22439433,20222161.0,0.20021941584158415,64700000000.0,11985429630.0,11985429630.0,0.18524620757341576,8628626.0,0.17257252,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,11502163.0,0.23004326,0.17257252,25000000000.0,4314313000.0,0.17257252,91372.0,0.091372,0.23004326,500000000.0,115021630.0,0.23004326
20260423_234508,54,lif,500,2,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0003,0.0,ce,0.15,0.02,0.0,0,0.9943666666666666,0.9944254601711414,0.9943400238577107,0.9943780479296654,0.9704,0.9702093187095875,0.9700922230367993,0.9701120921204502,0.9707,0.9704443009599327,3.4567012786865234,0.7383897304534912,7.728910207748413,16589.22636838019,13542.983586538205,0.0602800864726305,0.07383897304534912,1442.54296875,1452.20703125,652.63232421875,870.0,673.24609375,870.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_model.pth,0.005480861690427575,0.00547404311198209,0.16843828558921814,13.457891532352992,0.0017805697113674665,0.0016697310410173877,0.22443704307079315,23.197670527866908,0.033746272192469666,0.033746272192469666,0.08984305390289851,7.4803466796875,118523610.0,0.19558351485148515,388200000000.0,70929374660.0,70929374660.0,0.1827134844410098,50568875.0,0.16856291666666667,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,67415716.0,0.22471905333333334,0.16856291666666667,150000000000.0,25284437500.0,0.16856291666666667,539019.0,0.0898365,0.22471905333333334,3000000000.0,674157160.0,0.22471905333333334,20246578.0,0.2004611683168317,64700000000.0,11989392630.0,11989392630.0,0.18530745950540958,8636212.0,0.17272424,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,11519163.0,0.23038326,0.17272424,25000000000.0,4318106000.0,0.17272424,91203.0,0.091203,0.23038326,500000000.0,115191630.0,0.23038326
20260423_234508,55,lif,500,2,10,2.0,0.5,0.0,2.0,10.0,1.0,0.0003,0.0,ce,0.15,0.02,0.0,0,0.9941666666666666,0.994219679861733,0.9941191480726321,0.9941633963664348,0.9687,0.968506309006151,0.9684066746594715,0.9684083628988119,0.9707,0.9704443009599327,3.446385145187378,0.7474753856658936,7.6880943775177,16638.883231050557,13378.366955978667,0.0601001873811973,0.07474753856658936,1442.2109375,1441.78125,652.63232421875,870.0,673.24609375,870.0,,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_test_confusion.csv,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_best_model.pth,./result/new/MNIST_lif_LocalGreedy_v2_20260423_234508_final_model.pth,0.005366469866463116,0.005359602726197669,0.1685130074620247,13.500870704650879,0.0017001131200231612,0.001588337726259072,0.2247550232069833,23.334315844944545,0.03390323237649032,0.03390323237649032,0.08973371663263865,7.495169503348214,118673051.0,0.19583011716171617,388200000000.0,70952130850.0,70952130850.0,0.18277210419886655,50612256.0,0.16870752,0.19120229591836735,235200000000.0,44970780000.0,0.19120229591836735,67522285.0,0.22507428333333335,0.16870752,150000000000.0,25306128000.0,0.16870752,538510.0,0.08975166666666666,0.22507428333333335,3000000000.0,675222850.0,0.22507428333333335,20272843.0,0.20072121782178218,64700000000.0,11993523150.0,11993523150.0,0.18537130061823803,8644107.0,0.17288214,0.1927575255102041,39200000000.0,7556095000.0,0.1927575255102041,11537465.0,0.2307493,0.17288214,25000000000.0,4322053500.0,0.17288214,91271.0,0.091271,0.2307493,500000000.0,115374650.0,0.2307493
